system:time_start,0
"Nov 6, 2024",0.413
"Nov 11, 2024",0.414
"Nov 18, 2024",0.348
"Nov 28, 2024",0.371
"Dec 3, 2024",0.299
"Dec 6, 2024",0.3
"Dec 8, 2024",0.343
"Dec 16, 2024",0.335
"Dec 21, 2024",0.311
"Dec 23, 2024",0.307
"Dec 26, 2024",0.286
"Dec 28, 2024",0.291
"Dec 31, 2024",0.283
"Jan 12, 2025",0.291
"Jan 15, 2025",0.285
"Jan 17, 2025",0.263
"Jan 30, 2025",0.282
"Feb 1, 2025",0.27
"Feb 4, 2025",0.243
"Feb 6, 2025",0.267
"Feb 16, 2025",0.235
"Mar 28, 2025",0.251
"Mar 30, 2025",0.257
"Mar 31, 2025",0.263
"Apr 7, 2025",0.321
"Apr 17, 2025",0.355
"Apr 25, 2025",0.382
"Apr 27, 2025",0.164
"May 25, 2025",0.47
"May 27, 2025",0.485
"May 29, 2025",0.469
"May 30, 2025",0.455
"Jun 6, 2025",0.401
"Jun 8, 2025",0.405
"Jun 9, 2025",0.357
"Jun 14, 2025",0.422
"Jun 16, 2025",0.4
"Jun 18, 2025",0.409
"Jun 21, 2025",0.377
"Jun 21, 2025",0.362
"Jun 26, 2025",0.407
"Jun 28, 2025",0.392
"Jun 29, 2025",0.382
"Jul 1, 2025",0.365
"Jul 4, 2025",0.389
"Jul 6, 2025",0.405
"Jul 8, 2025",0.367
"Jul 9, 2025",0.377
"Jul 11, 2025",0.386
"Jul 11, 2025",0.394
"Jul 14, 2025",0.412
"Jul 16, 2025",0.383
"Jul 18, 2025",0.402
"Jul 19, 2025",0.407
"Jul 21, 2025",0.408
"Jul 21, 2025",0.415
"Jul 24, 2025",0.409
"Jul 26, 2025",0.412
"Jul 28, 2025",0.392
"Jul 29, 2025",0.42
"Jul 31, 2025",0.379
"Jul 31, 2025",0.364
"Aug 3, 2025",0.365
"Aug 5, 2025",0.343
"Aug 7, 2025",0.369
"Aug 8, 2025",0.35
"Aug 10, 2025",0.371
"Aug 10, 2025",0.373
"Aug 13, 2025",0.388
"Aug 15, 2025",0.346
"Aug 20, 2025",0.409
"Aug 20, 2025",0.412
"Aug 23, 2025",0.346
"Aug 27, 2025",0.036
"Aug 28, 2025",0.371
"Aug 30, 2025",0.374
"Aug 30, 2025",0.379
"Sep 4, 2025",0.379
"Sep 9, 2025",0.359
"Sep 9, 2025",0.338
"Sep 12, 2025",0.364
"Sep 14, 2025",0.375
"Sep 16, 2025",0.353
"Sep 17, 2025",0.361
"Sep 22, 2025",0.402
"Sep 24, 2025",0.393
