system:time_start,0
"Nov 6, 2024",0.625
"Nov 11, 2024",0.636
"Nov 18, 2024",0.591
"Nov 28, 2024",0.636
"Dec 3, 2024",0.59
"Dec 6, 2024",0.563
"Dec 8, 2024",0.616
"Dec 16, 2024",0.617
"Dec 21, 2024",0.607
"Dec 23, 2024",0.568
"Dec 26, 2024",0.585
"Dec 28, 2024",0.569
"Dec 31, 2024",0.572
"Jan 12, 2025",0.58
"Jan 15, 2025",0.567
"Jan 17, 2025",0.525
"Jan 30, 2025",0.595
"Feb 1, 2025",0.564
"Feb 4, 2025",0.554
"Feb 6, 2025",0.558
"Feb 16, 2025",0.52
"Mar 28, 2025",0.625
"Mar 30, 2025",0.621
"Mar 31, 2025",0.632
"Apr 7, 2025",0.668
"Apr 17, 2025",0.66
"Apr 25, 2025",0.667
"Apr 27, 2025",0.673
"May 25, 2025",0.607
"May 27, 2025",0.58
"May 29, 2025",0.536
"May 30, 2025",0.527
"Jun 6, 2025",0.444
"Jun 8, 2025",0.435
"Jun 9, 2025",0.405
"Jun 14, 2025",0.43
"Jun 16, 2025",0.395
"Jun 18, 2025",0.395
"Jun 21, 2025",0.347
"Jun 21, 2025",0.338
"Jun 26, 2025",0.361
"Jun 28, 2025",0.347
"Jun 29, 2025",0.343
"Jul 1, 2025",0.29
"Jul 4, 2025",0.346
"Jul 6, 2025",0.337
"Jul 8, 2025",0.326
"Jul 9, 2025",0.329
"Jul 11, 2025",0.334
"Jul 11, 2025",0.338
"Jul 14, 2025",0.354
"Jul 16, 2025",0.329
"Jul 18, 2025",0.339
"Jul 19, 2025",0.334
"Jul 21, 2025",0.338
"Jul 21, 2025",0.345
"Jul 24, 2025",0.165
"Jul 26, 2025",0.333
"Jul 28, 2025",0.323
"Jul 29, 2025",0.342
"Jul 31, 2025",0.325
"Jul 31, 2025",0.323
"Aug 3, 2025",0.318
"Aug 5, 2025",0.314
"Aug 7, 2025",0.324
"Aug 8, 2025",0.308
"Aug 10, 2025",0.318
"Aug 10, 2025",0.319
"Aug 13, 2025",0.336
"Aug 15, 2025",0.304
"Aug 20, 2025",-0.027
"Aug 20, 2025",0.011
"Aug 23, 2025",0.325
"Aug 27, 2025",0.265
"Aug 28, 2025",0.344
"Aug 30, 2025",0.346
"Aug 30, 2025",0.349
"Sep 4, 2025",0.354
"Sep 9, 2025",0.342
"Sep 9, 2025",0.205
"Sep 12, 2025",0.348
"Sep 14, 2025",0.349
"Sep 16, 2025",0.347
"Sep 17, 2025",0.347
"Sep 22, 2025",0.379
"Sep 24, 2025",0.371
