system:time_start,0
"Nov 6, 2024",0.66
"Nov 11, 2024",0.634
"Nov 18, 2024",0.632
"Nov 28, 2024",0.676
"Dec 3, 2024",0.629
"Dec 6, 2024",0.618
"Dec 8, 2024",0.645
"Dec 16, 2024",0.658
"Dec 21, 2024",0.634
"Dec 23, 2024",0.58
"Dec 26, 2024",0.615
"Dec 28, 2024",0.604
"Dec 31, 2024",0.604
"Jan 12, 2025",0.614
"Jan 15, 2025",0.604
"Jan 17, 2025",0.571
"Jan 30, 2025",0.64
"Feb 1, 2025",0.613
"Feb 4, 2025",0.6
"Feb 6, 2025",0.605
"Feb 16, 2025",0.575
"Mar 28, 2025",0.636
"Mar 30, 2025",0.635
"Mar 31, 2025",0.655
"Apr 7, 2025",0.685
"Apr 17, 2025",0.615
"Apr 25, 2025",0.651
"Apr 27, 2025",0.672
"May 25, 2025",0.64
"May 27, 2025",0.627
"May 29, 2025",0.592
"May 30, 2025",0.595
"Jun 6, 2025",0.502
"Jun 8, 2025",0.491
"Jun 9, 2025",0.453
"Jun 14, 2025",0.51
"Jun 16, 2025",0.47
"Jun 18, 2025",0.461
"Jun 21, 2025",0.422
"Jun 21, 2025",0.412
"Jun 26, 2025",0.437
"Jun 28, 2025",0.413
"Jun 29, 2025",0.417
"Jul 1, 2025",0.413
"Jul 4, 2025",0.434
"Jul 6, 2025",0.43
"Jul 8, 2025",0.412
"Jul 9, 2025",0.42
"Jul 11, 2025",0.414
"Jul 11, 2025",0.43
"Jul 14, 2025",0.435
"Jul 16, 2025",0.406
"Jul 18, 2025",0.416
"Jul 19, 2025",0.421
"Jul 21, 2025",0.425
"Jul 21, 2025",0.438
"Jul 24, 2025",0.17
"Jul 26, 2025",0.417
"Jul 28, 2025",0.403
"Jul 29, 2025",0.433
"Jul 31, 2025",0.405
"Jul 31, 2025",0.41
"Aug 3, 2025",0.393
"Aug 5, 2025",0.382
"Aug 7, 2025",0.381
"Aug 8, 2025",0.377
"Aug 10, 2025",0.385
"Aug 10, 2025",0.391
"Aug 13, 2025",0.408
"Aug 15, 2025",0.369
"Aug 20, 2025",0.306
"Aug 20, 2025",0.254
"Aug 23, 2025",0.387
"Aug 27, 2025",0.334
"Aug 28, 2025",0.416
"Aug 30, 2025",0.417
"Aug 30, 2025",0.422
"Sep 4, 2025",0.42
"Sep 9, 2025",0.413
"Sep 9, 2025",0.412
"Sep 12, 2025",0.416
"Sep 14, 2025",0.416
"Sep 16, 2025",0.409
"Sep 17, 2025",0.412
"Sep 22, 2025",0.455
"Sep 24, 2025",0.421
