label,diff
Nov-24,0.021
Dec-24,-0.021
Jan-25,-0.021
Feb-25,-0.034
Mar-25,0.044
Apr-25,-0.069
May-25,0.039
Jun-25,0.024
Jul-25,0.002
Aug-25,0.006
Sep-25,-0.001
