system:time_start,0
"Nov 6, 2024",0.426
"Nov 11, 2024",0.427
"Nov 18, 2024",0.391
"Nov 28, 2024",0.421
"Dec 3, 2024",0.38
"Dec 6, 2024",0.338
"Dec 8, 2024",0.385
"Dec 16, 2024",0.397
"Dec 21, 2024",0.39
"Dec 23, 2024",0.357
"Dec 26, 2024",0.369
"Dec 28, 2024",0.365
"Dec 31, 2024",0.37
"Jan 12, 2025",0.384
"Jan 15, 2025",0.361
"Jan 17, 2025",0.336
"Jan 30, 2025",0.374
"Feb 1, 2025",0.356
"Feb 4, 2025",0.328
"Feb 6, 2025",0.345
"Feb 16, 2025",0.32
"Mar 28, 2025",0.367
"Mar 30, 2025",0.365
"Mar 31, 2025",0.36
"Apr 7, 2025",0.42
"Apr 17, 2025",0.459
"Apr 25, 2025",0.502
"Apr 27, 2025",0.521
"May 25, 2025",0.542
"May 27, 2025",0.535
"May 29, 2025",0.506
"May 30, 2025",0.498
"Jun 6, 2025",0.465
"Jun 8, 2025",0.463
"Jun 9, 2025",0.437
"Jun 14, 2025",0.467
"Jun 16, 2025",0.451
"Jun 18, 2025",0.459
"Jun 21, 2025",0.438
"Jun 21, 2025",0.422
"Jun 26, 2025",0.461
"Jun 28, 2025",0.453
"Jun 29, 2025",0.446
"Jul 1, 2025",0.454
"Jul 4, 2025",0.457
"Jul 6, 2025",0.461
"Jul 8, 2025",0.449
"Jul 9, 2025",0.455
"Jul 11, 2025",0.457
"Jul 11, 2025",0.46
"Jul 14, 2025",0.48
"Jul 16, 2025",0.461
"Jul 18, 2025",0.468
"Jul 19, 2025",0.464
"Jul 21, 2025",0.472
"Jul 21, 2025",0.473
"Jul 24, 2025",0.317
"Jul 26, 2025",0.462
"Jul 28, 2025",0.448
"Jul 29, 2025",0.462
"Jul 31, 2025",0.445
"Jul 31, 2025",0.44
"Aug 3, 2025",0.44
"Aug 5, 2025",0.434
"Aug 7, 2025",0.437
"Aug 8, 2025",0.418
"Aug 10, 2025",0.437
"Aug 10, 2025",0.435
"Aug 13, 2025",0.443
"Aug 15, 2025",0.349
"Aug 20, 2025",0.342
"Aug 20, 2025",0.04
"Aug 23, 2025",0.434
"Aug 27, 2025",0.361
"Aug 28, 2025",0.289
"Aug 30, 2025",0.464
"Aug 30, 2025",0.457
"Sep 4, 2025",0.451
"Sep 9, 2025",0.437
"Sep 9, 2025",0.428
"Sep 12, 2025",0.438
"Sep 14, 2025",0.449
"Sep 16, 2025",0.444
"Sep 17, 2025",0.441
"Sep 22, 2025",0.475
"Sep 24, 2025",0.473
